Iteration,Latitude,Longitude,Altitude,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,Phi,Theta,Psi,PhiDot,ThetaDot,PsiDot,Articulated Landing Gear,Articulated Elevator,Articulated Rudder,Articulated Speed Brake,Articulated LW Aileron,Articulated LW Flap,Articulated RW Aileron,Articulated RW Flap,Articulated LH Elevator,Articulated RH Elevator,Articulated LW Roll Spoiler,Articulated RW Roll Spoiler,Articulated Propeller,Articulated Propeller 1,Articulated Propeller 2,Articulated Propeller 3,Articulated Propeller 4
1.900,0.87535984,0.19097867,1487.54272461,-0.12958,-153.74850,-0.00290,0.00456,0.00028,0.00395,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.925,0.87535984,0.19097772,1487.54284668,-0.12947,-153.74850,-0.00308,0.00454,0.00027,-0.00744,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.950,0.87535984,0.19097678,1487.54284668,-0.12970,-153.74850,-0.00299,-0.00910,0.00029,0.00352,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.975,0.87535984,0.19097585,1487.54296875,-0.12958,-153.74850,-0.00290,0.00456,0.00028,0.00394,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.000,0.87535984,0.19097491,1487.54309082,-0.12947,-153.74850,-0.00308,0.00454,0.00027,-0.00744,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.025,0.87535984,0.19097397,1487.54309082,-0.12970,-153.74850,-0.00299,-0.00910,0.00029,0.00351,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.050,0.87535984,0.19097303,1487.54321289,-0.12958,-153.74850,-0.00290,0.00456,0.00028,0.00394,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.075,0.87535984,0.19097210,1487.54321289,-0.12947,-153.74850,-0.00308,0.00454,0.00027,-0.00745,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.100,0.87535984,0.19097116,1487.54333496,-0.12970,-153.74850,-0.00299,-0.00910,0.00028,0.00352,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.125,0.87535984,0.19097023,1487.54345703,-0.12958,-153.74850,-0.00290,0.00456,0.00027,0.00393,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.150,0.87535983,0.19096930,1487.54345703,-0.12947,-153.74850,-0.00308,0.00454,0.00026,-0.00745,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.175,0.87535983,0.19096836,1487.54357910,-0.12970,-153.74850,-0.00299,-0.00910,0.00028,0.00351,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.200,0.87535983,0.19096743,1487.54357910,-0.12958,-153.74850,-0.00290,0.00456,0.00027,0.00393,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.225,0.87535983,0.19096650,1487.54370117,-0.12947,-153.74850,-0.00308,0.00454,0.00026,-0.00746,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.250,0.87535983,0.19096556,1487.54382324,-0.12970,-153.74850,-0.00299,-0.00910,0.00028,0.00351,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.275,0.87535983,0.19096463,1487.54382324,-0.12958,-153.74850,-0.00290,0.00456,0.00027,0.00393,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.300,0.87535983,0.19096370,1487.54394531,-0.12947,-153.74850,-0.00308,0.00454,0.00026,-0.00746,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.325,0.87535983,0.19096276,1487.54406738,-0.12970,-153.74850,-0.00300,-0.00910,0.00028,0.00350,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.350,0.87535983,0.19096183,1487.54406738,-0.12958,-153.74850,-0.00290,0.00456,0.00027,0.00393,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.375,0.87535983,0.19096089,1487.54418945,-0.12947,-153.74850,-0.00308,0.00454,0.00026,-0.00746,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.400,0.87535983,0.19095996,1487.54418945,-0.12970,-153.74850,-0.00300,-0.00910,0.00027,0.00350,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.425,0.87535983,0.19095902,1487.54431152,-0.12958,-153.74850,-0.00290,0.00456,0.00026,0.00393,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.450,0.87535983,0.19095809,1487.54443359,-0.12947,-153.74850,-0.00308,0.00454,0.00025,-0.00747,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.475,0.87535983,0.19095715,1487.54443359,-0.12970,-153.74850,-0.00300,-0.00910,0.00027,0.00350,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.500,0.87535983,0.19095621,1487.54455566,-0.12958,-153.74850,-0.00290,0.00456,0.00026,0.00392,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.525,0.87535983,0.19095527,1487.54455566,-0.12947,-153.74850,-0.00309,0.00454,0.00025,-0.00746,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.550,0.87535983,0.19095434,1487.54467773,-0.12970,-153.74850,-0.00300,-0.00910,0.00027,0.00350,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.575,0.87535983,0.19095340,1487.54479980,-0.12958,-153.74850,-0.00290,0.00456,0.00026,0.00392,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.600,0.87535983,0.19095246,1487.54479980,-0.12947,-153.74850,-0.00309,0.00454,0.00025,-0.00747,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.625,0.87535983,0.19095152,1487.54492188,-0.12970,-153.74850,-0.00300,-0.00910,0.00027,0.00350,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.650,0.87535982,0.19095058,1487.54492188,-0.12958,-153.74850,-0.00290,0.00456,0.00026,0.00391,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.675,0.87535982,0.19094964,1487.54504395,-0.12947,-153.74850,-0.00309,0.00454,0.00025,-0.00747,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.700,0.87535982,0.19094869,1487.54516602,-0.12970,-153.74850,-0.00300,-0.00910,0.00027,0.00349,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.725,0.87535982,0.19094775,1487.54516602,-0.12958,-153.74850,-0.00290,0.00456,0.00026,0.00392,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.750,0.87535982,0.19094681,1487.54528809,-0.12947,-153.74850,-0.00309,0.00454,0.00025,-0.00748,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.775,0.87535982,0.19094587,1487.54528809,-0.12970,-153.74850,-0.00300,-0.00910,0.00027,0.00349,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.800,0.87535982,0.19094493,1487.54541016,-0.12958,-153.74850,-0.00290,0.00456,0.00026,0.00392,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.825,0.87535982,0.19094399,1487.54553223,-0.12947,-153.74850,-0.00309,0.00454,0.00025,-0.00747,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.850,0.87535982,0.19094304,1487.54553223,-0.12970,-153.74850,-0.00300,-0.00910,0.00026,0.00350,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.875,0.87535982,0.19094210,1487.54565430,-0.12958,-153.74850,-0.00291,0.00456,0.00025,0.00391,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.900,0.87535982,0.19094116,1487.54565430,-0.12947,-153.74850,-0.00309,0.00454,0.00024,-0.00747,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.925,0.87535982,0.19094022,1487.54577637,-0.12970,-153.74850,-0.00301,-0.00910,0.00026,0.00349,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.950,0.87535982,0.19093928,1487.54589844,-0.12958,-153.74850,-0.00291,0.00456,0.00025,0.00391,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
2.975,0.87535982,0.19093834,1487.54589844,-0.12947,-153.74850,-0.00309,0.00454,0.00024,-0.00748,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.000,0.87535982,0.19093740,1487.54602051,-0.12970,-153.74850,-0.00301,-0.00910,0.00026,0.00349,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.025,0.87535982,0.19093646,1487.54614258,-0.12958,-153.74850,-0.00291,0.00456,0.00025,0.00392,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.050,0.87535982,0.19093552,1487.54614258,-0.12947,-153.74850,-0.00310,0.00454,0.00024,-0.00748,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.075,0.87535982,0.19093458,1487.54626465,-0.12970,-153.74850,-0.00301,-0.00910,0.00026,0.00349,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.100,0.87535982,0.19093364,1487.54626465,-0.12958,-153.74850,-0.00291,0.00456,0.00025,0.00391,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.125,0.87535982,0.19093270,1487.54638672,-0.12947,-153.74850,-0.00310,0.00454,0.00024,-0.00747,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.150,0.87535981,0.19093176,1487.54650879,-0.12970,-153.74850,-0.00301,-0.00910,0.00026,0.00349,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.175,0.87535981,0.19093082,1487.54650879,-0.12958,-153.74850,-0.00291,0.00456,0.00025,0.00391,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.200,0.87535981,0.19092989,1487.54663086,-0.12947,-153.74850,-0.00310,0.00454,0.00024,-0.00748,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.225,0.87535981,0.19092895,1487.54675293,-0.12970,-153.74850,-0.00301,-0.00910,0.00026,0.00349,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.250,0.87535981,0.19092801,1487.54675293,-0.12958,-153.74850,-0.00291,0.00456,0.00025,0.00392,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.275,0.87535981,0.19092707,1487.54687500,-0.12947,-153.74850,-0.00310,0.00454,0.00024,-0.00748,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.300,0.87535981,0.19092614,1487.54687500,-0.12970,-153.74850,-0.00301,-0.00910,0.00026,0.00349,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.325,0.87535981,0.19092520,1487.54699707,-0.12958,-153.74850,-0.00292,0.00456,0.00025,0.00392,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.350,0.87535981,0.19092426,1487.54711914,-0.12947,-153.74850,-0.00310,0.00454,0.00024,-0.00748,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.375,0.87535981,0.19092333,1487.54711914,-0.12970,-153.74850,-0.00302,-0.00910,0.00026,0.00350,0.00045,0.02033,-1.57163,-0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.400,0.87535981,0.19092239,1487.54724121,-0.12958,-153.74850,-0.00293,0.00456,0.00025,0.00342,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.425,0.87535981,0.19092145,1487.54736328,-0.12947,-153.74852,-0.00313,0.00454,-0.00036,-0.00801,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.450,0.87535981,0.19092052,1487.54736328,-0.12970,-153.74854,-0.00305,-0.00910,-0.00033,0.00303,0.00045,0.02033,-1.57163,-0.00000,-0.00003,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.475,0.87535981,0.19091958,1487.54748535,-0.12958,-153.74854,-0.00297,0.00456,0.00029,0.00342,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.500,0.87535981,0.19091864,1487.54748535,-0.12947,-153.74855,-0.00317,0.00454,-0.00032,-0.00796,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.525,0.87535981,0.19091771,1487.54760742,-0.12970,-153.74855,-0.00309,-0.00910,-0.00029,0.00307,0.00045,0.02033,-1.57163,-0.00000,-0.00003,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.550,0.87535981,0.19091677,1487.54772949,-0.12958,-153.74855,-0.00300,0.00456,-0.00029,0.00349,0.00045,0.02033,-1.57163,0.00000,-0.00003,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.575,0.87535981,0.19091583,1487.54772949,-0.12947,-153.74855,-0.00320,0.00454,-0.00029,-0.00789,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.600,0.87535981,0.19091489,1487.54785156,-0.12970,-153.74857,-0.00312,-0.00910,-0.00086,0.00313,0.00045,0.02033,-1.57163,-0.00000,-0.00003,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.625,0.87535980,0.19091396,1487.54785156,-0.12958,-153.74857,-0.00303,0.00456,-0.00025,0.00354,0.00045,0.02033,-1.57163,0.00000,-0.00003,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.650,0.87535980,0.19091302,1487.54797363,-0.12947,-153.74857,-0.00323,0.00454,-0.00025,-0.00783,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.675,0.87535980,0.19091208,1487.54809570,-0.12970,-153.74858,-0.00315,-0.00910,-0.00083,0.00318,0.00045,0.02033,-1.57163,-0.00000,-0.00003,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.700,0.87535980,0.19091114,1487.54809570,-0.12958,-153.74858,-0.00306,0.00456,-0.00021,0.00360,0.00045,0.02033,-1.57163,0.00000,-0.00003,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.725,0.87535980,0.19091020,1487.54821777,-0.12947,-153.74858,-0.00326,0.00454,-0.00021,-0.00778,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,0.00000,0.00000,0.00003,0.00000,-0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.750,0.87535980,0.19090926,1487.54833984,-0.12970,-153.74860,-0.00317,-0.00910,-0.00079,0.00323,0.00045,0.02033,-1.57163,-0.00000,-0.00003,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.775,0.87535980,0.19090833,1487.54833984,-0.12958,-153.74860,-0.00308,0.00456,-0.00018,0.00364,0.00045,0.02033,-1.57163,0.00000,-0.00003,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.800,0.87535980,0.19090739,1487.54846191,-0.12947,-153.74860,-0.00328,0.00454,-0.00018,-0.00773,0.00045,0.02033,-1.57163,0.00000,-0.00002,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
3.825,0.87535980,0.19090645,1487.54858398,-0.12970,-153.74860,-0.00319,-0.00910,-0.00015,0.00328,0.00045,0.02033,-1.57163,-0.00000,-0.00003,0.00003,1.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
