Iteration,Latitude,Longitude,Altitude,VelX,VelY,VelZ,AccelX,AccelY,AccelZ,Phi,Theta,Psi,PhiDot,ThetaDot,PsiDot,Articulated Landing Gear,Articulated Elevator,Articulated Rudder,Articulated Speed Brake,Articulated LW Aileron,Articulated LW Flap,Articulated RW Aileron,Articulated RW Flap
3.567,-0.57227501,2.64984799,11.37121010,-0.00139,0.00243,0.00051,0.00000,-0.00000,0.00000,-0.00004,0.01183,2.27405,0.00008,-0.00069,0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
3.600,-0.57227501,2.64984799,11.37119770,-0.00168,0.00270,0.00055,0.00000,-0.00000,0.00000,-0.00004,0.01180,2.27405,-0.00001,-0.00075,0.00002,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
3.633,-0.57227501,2.64984799,11.37118340,-0.00193,0.00304,0.00062,0.00000,-0.00000,0.00000,-0.00004,0.01178,2.27405,-0.00004,-0.00085,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
3.667,-0.57227501,2.64984799,11.37116814,-0.00221,0.00334,0.00070,0.00000,-0.00000,0.00000,-0.00004,0.01174,2.27405,-0.00008,-0.00098,-0.00005,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
3.700,-0.57227501,2.64984799,11.37115097,-0.00242,0.00368,0.00077,0.00000,-0.00000,0.00000,-0.00004,0.01171,2.27405,0.00009,-0.00111,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
3.733,-0.57227501,2.64984799,11.37113285,-0.00267,0.00396,0.00083,0.00000,-0.00000,0.00000,-0.00004,0.01167,2.27405,0.00003,-0.00124,0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
3.767,-0.57227501,2.64984799,11.37111187,-0.00291,0.00421,0.00092,0.00000,-0.00000,0.00000,-0.00004,0.01163,2.27405,-0.00007,-0.00136,0.00002,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
3.800,-0.57227501,2.64984799,11.37108898,-0.00306,0.00449,0.00099,0.00000,-0.00000,0.00000,-0.00004,0.01158,2.27405,-0.00010,-0.00147,-0.00004,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
3.833,-0.57227501,2.64984799,11.37106323,-0.00309,0.00483,0.00098,0.00000,-0.00000,0.00000,-0.00005,0.01153,2.27405,-0.00003,-0.00158,-0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
3.867,-0.57227501,2.64984799,11.37103462,-0.00321,0.00507,0.00092,0.00000,-0.00000,0.00000,-0.00005,0.01148,2.27405,-0.00012,-0.00167,-0.00000,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
3.900,-0.57227501,2.64984799,11.37100410,-0.00326,0.00534,0.00085,0.00000,-0.00000,0.00000,-0.00005,0.01142,2.27405,-0.00028,-0.00176,0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
3.933,-0.57227501,2.64984799,11.37097073,-0.00323,0.00567,0.00076,0.00000,-0.00000,0.00000,-0.00007,0.01136,2.27405,-0.00041,-0.00185,-0.00004,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
3.967,-0.57227501,2.64984799,11.37093449,-0.00314,0.00603,0.00068,0.00000,-0.00000,0.00000,-0.00008,0.01130,2.27405,-0.00043,-0.00193,-0.00002,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.000,-0.57227501,2.64984799,11.37089825,-0.00312,0.00632,0.00056,0.00000,-0.00000,0.00000,-0.00009,0.01123,2.27405,-0.00055,-0.00202,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.033,-0.57227501,2.64984799,11.37086010,-0.00317,0.00657,0.00039,0.00000,-0.00000,0.00000,-0.00011,0.01116,2.27405,-0.00065,-0.00212,0.00000,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.067,-0.57227501,2.64984799,11.37082195,-0.00323,0.00680,0.00020,0.00000,-0.00000,0.00000,-0.00014,0.01109,2.27405,-0.00066,-0.00222,-0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.100,-0.57227501,2.64984799,11.37081814,-0.00343,0.00707,-0.00000,0.00000,-0.00000,0.00000,-0.00016,0.01101,2.27405,-0.00068,-0.00232,-0.00006,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.133,-0.57227501,2.64984799,11.37081814,-0.00379,0.00738,-0.00019,0.00000,-0.00000,0.00000,-0.00018,0.01093,2.27405,-0.00068,-0.00243,-0.00007,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.167,-0.57227501,2.64984799,11.37081814,-0.00410,0.00774,-0.00034,0.00000,-0.00000,0.00000,-0.00020,0.01085,2.27404,-0.00045,-0.00256,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.200,-0.57227501,2.64984799,11.37082863,-0.00453,0.00801,-0.00044,0.00000,-0.00000,0.00000,-0.00021,0.01076,2.27404,-0.00042,-0.00273,0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.233,-0.57227501,2.64984799,11.37084103,-0.00498,0.00823,-0.00052,0.00000,-0.00001,0.00001,-0.00023,0.01067,2.27405,-0.00043,-0.00290,0.00005,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.266,-0.57227501,2.64984799,11.37085247,-0.00537,0.00848,-0.00058,0.00000,-0.00001,0.00001,-0.00024,0.01057,2.27405,-0.00034,-0.00307,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.300,-0.57227501,2.64984799,11.37086582,-0.00578,0.00866,-0.00063,0.00000,-0.00001,0.00001,-0.00025,0.01046,2.27405,-0.00032,-0.00322,-0.00007,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.333,-0.57227501,2.64984799,11.37087917,-0.00602,0.00893,-0.00067,0.00001,-0.00001,0.00001,-0.00026,0.01035,2.27404,-0.00003,-0.00337,-0.00005,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.367,-0.57227501,2.64984799,11.37089443,-0.00643,0.00898,-0.00070,0.00001,-0.00001,0.00001,-0.00026,0.01024,2.27404,0.00004,-0.00349,-0.00000,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.400,-0.57227501,2.64984799,11.37091064,-0.00676,0.00903,-0.00071,0.00001,-0.00001,0.00001,-0.00026,0.01012,2.27404,0.00001,-0.00359,0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.433,-0.57227501,2.64984799,11.37092876,-0.00705,0.00903,-0.00072,0.00001,-0.00001,0.00001,-0.00026,0.01000,2.27404,-0.00004,-0.00367,0.00005,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.467,-0.57227501,2.64984799,11.37094879,-0.00719,0.00907,-0.00073,0.00001,-0.00001,0.00001,-0.00026,0.00988,2.27404,0.00003,-0.00371,-0.00006,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.500,-0.57227501,2.64984799,11.37097073,-0.00713,0.00915,-0.00078,0.00001,-0.00001,0.00001,-0.00026,0.00975,2.27404,0.00028,-0.00370,-0.00005,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.533,-0.57227501,2.64984799,11.37099457,-0.00720,0.00897,-0.00088,0.00001,-0.00001,0.00001,-0.00025,0.00963,2.27404,0.00029,-0.00364,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.567,-0.57227501,2.64984799,11.37102032,-0.00716,0.00875,-0.00099,0.00001,-0.00001,0.00001,-0.00024,0.00951,2.27404,0.00020,-0.00355,0.00002,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.600,-0.57227501,2.64984799,11.37104893,-0.00717,0.00862,-0.00108,0.00001,-0.00001,0.00001,-0.00023,0.00940,2.27404,0.00009,-0.00344,0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.633,-0.57227501,2.64984799,11.37108040,-0.00710,0.00860,-0.00113,0.00001,-0.00001,0.00001,-0.00023,0.00928,2.27404,0.00010,-0.00334,-0.00006,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.668,-0.57227501,2.64984799,11.37111282,-0.00696,0.00874,-0.00111,0.00001,-0.00001,0.00001,-0.00022,0.00917,2.27404,0.00029,-0.00328,-0.00005,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.700,-0.57227501,2.64984799,11.37115002,-0.00710,0.00884,-0.00105,0.00001,-0.00001,0.00001,-0.00022,0.00906,2.27404,0.00026,-0.00325,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.733,-0.57227501,2.64984799,11.37118912,-0.00729,0.00908,-0.00094,0.00001,-0.00001,0.00001,-0.00021,0.00896,2.27404,0.00014,-0.00328,0.00002,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.767,-0.57227501,2.64984799,11.37122917,-0.00756,0.00941,-0.00081,0.00001,-0.00001,0.00001,-0.00021,0.00884,2.27404,0.00000,-0.00335,0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.800,-0.57227501,2.64984799,11.37127304,-0.00781,0.00989,-0.00069,0.00001,-0.00001,0.00001,-0.00021,0.00873,2.27404,-0.00002,-0.00348,-0.00006,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.833,-0.57227501,2.64984799,11.37131596,-0.00799,0.01050,-0.00060,0.00001,-0.00001,0.00001,-0.00021,0.00861,2.27404,0.00013,-0.00365,-0.00004,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.867,-0.57227501,2.64984799,11.37135983,-0.00839,0.01098,-0.00055,0.00001,-0.00001,0.00001,-0.00020,0.00849,2.27403,0.00009,-0.00385,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.900,-0.57227501,2.64984799,11.37140369,-0.00876,0.01148,-0.00057,0.00001,-0.00001,0.00001,-0.00020,0.00836,2.27403,-0.00004,-0.00406,0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.933,-0.57227501,2.64984799,11.37144566,-0.00914,0.01196,-0.00065,0.00001,-0.00001,0.00001,-0.00021,0.00822,2.27404,-0.00017,-0.00428,0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
4.967,-0.57227501,2.64984799,11.37148666,-0.00968,0.01278,-0.00080,0.00001,-0.00001,0.00001,-0.00021,0.00807,2.27403,-0.00019,-0.00450,-0.00007,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.000,-0.57227501,2.64984799,11.37152576,-0.01065,0.01398,-0.00098,0.00001,-0.00001,0.00001,-0.00022,0.00792,2.27403,-0.00026,-0.00476,-0.00010,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.033,-0.57227501,2.64984799,11.37156391,-0.01157,0.01531,-0.00111,0.00001,-0.00002,0.00002,-0.00022,0.00775,2.27403,-0.00003,-0.00513,-0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.067,-0.57227501,2.64984799,11.37160015,-0.01253,0.01645,-0.00127,0.00002,-0.00002,0.00002,-0.00022,0.00757,2.27403,-0.00008,-0.00558,0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.100,-0.57227501,2.64984799,11.37163544,-0.01338,0.01740,-0.00152,0.00002,-0.00002,0.00002,-0.00023,0.00738,2.27403,-0.00019,-0.00604,0.00004,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.133,-0.57227501,2.64984799,11.37167168,-0.01401,0.01806,-0.00189,0.00002,-0.00003,0.00002,-0.00024,0.00717,2.27403,-0.00030,-0.00647,0.00005,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.167,-0.57227501,2.64984799,11.37170696,-0.01432,0.01853,-0.00236,0.00002,-0.00003,0.00003,-0.00024,0.00695,2.27403,-0.00025,-0.00680,-0.00007,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.200,-0.57227501,2.64984799,11.37174606,-0.01449,0.01868,-0.00290,0.00002,-0.00003,0.00003,-0.00025,0.00672,2.27403,-0.00029,-0.00703,-0.00012,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.233,-0.57227501,2.64984799,11.37178993,-0.01438,0.01873,-0.00349,0.00003,-0.00003,0.00003,-0.00025,0.00648,2.27403,0.00000,-0.00712,-0.00004,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.267,-0.57227501,2.64984799,11.37184048,-0.01421,0.01851,-0.00407,0.00003,-0.00003,0.00003,-0.00026,0.00624,2.27402,-0.00007,-0.00711,0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.300,-0.57227501,2.64984799,11.37190056,-0.01393,0.01816,-0.00456,0.00002,-0.00003,0.00003,-0.00026,0.00601,2.27403,-0.00023,-0.00700,0.00004,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.333,-0.57227501,2.64984799,11.37197304,-0.01362,0.01792,-0.00496,0.00002,-0.00003,0.00003,-0.00027,0.00578,2.27403,-0.00025,-0.00682,-0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.367,-0.57227501,2.64984799,11.37205887,-0.01364,0.01796,-0.00529,0.00002,-0.00003,0.00003,-0.00028,0.00556,2.27402,-0.00033,-0.00658,-0.00010,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.400,-0.57227501,2.64984799,11.37216282,-0.01350,0.01817,-0.00546,0.00002,-0.00003,0.00003,-0.00029,0.00534,2.27402,-0.00007,-0.00639,-0.00006,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.433,-0.57227501,2.64984799,11.37228584,-0.01359,0.01810,-0.00542,0.00002,-0.00002,0.00002,-0.00029,0.00513,2.27402,-0.00007,-0.00629,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.467,-0.57227501,2.64984799,11.37242699,-0.01359,0.01799,-0.00533,0.00002,-0.00002,0.00002,-0.00030,0.00492,2.27402,-0.00017,-0.00619,0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.500,-0.57227501,2.64984799,11.37258625,-0.01353,0.01778,-0.00523,0.00002,-0.00002,0.00002,-0.00030,0.00472,2.27402,-0.00028,-0.00611,0.00005,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.533,-0.57227501,2.64984799,11.37276649,-0.01346,0.01771,-0.00467,0.00002,-0.00002,0.00002,-0.00031,0.00451,2.27402,-0.00025,-0.00628,-0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.567,-0.57227501,2.64984799,11.37296391,-0.01369,0.01788,-0.00369,0.00002,-0.00003,0.00003,-0.00032,0.00429,2.27402,-0.00028,-0.00664,-0.00011,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.600,-0.57227501,2.64984799,11.37317181,-0.01397,0.01852,-0.00249,0.00002,-0.00003,0.00003,-0.00033,0.00407,2.27402,0.00004,-0.00710,-0.00007,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.633,-0.57227501,2.64984800,11.37339020,-0.01471,0.01912,-0.00125,0.00003,-0.00003,0.00003,-0.00033,0.00382,2.27401,0.00007,-0.00761,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.667,-0.57227501,2.64984800,11.37361050,-0.01551,0.01990,-0.00009,0.00003,-0.00004,0.00004,-0.00033,0.00356,2.27402,-0.00003,-0.00812,0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.700,-0.57227501,2.64984800,11.37382412,-0.01636,0.02071,0.00093,0.00004,-0.00004,0.00004,-0.00033,0.00328,2.27402,-0.00016,-0.00863,0.00006,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.733,-0.57227501,2.64984800,11.37402821,-0.01711,0.02160,0.00178,0.00004,-0.00005,0.00005,-0.00034,0.00298,2.27402,-0.00013,-0.00913,-0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.767,-0.57227501,2.64984800,11.37421227,-0.01788,0.02243,0.00246,0.00005,-0.00006,0.00006,-0.00034,0.00267,2.27402,-0.00017,-0.00963,-0.00012,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.800,-0.57227501,2.64984800,11.37436962,-0.01843,0.02343,0.00299,0.00005,-0.00006,0.00006,-0.00034,0.00234,2.27401,0.00016,-0.01013,-0.00008,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.833,-0.57227501,2.64984800,11.37449551,-0.01936,0.02427,0.00339,0.00006,-0.00007,0.00007,-0.00034,0.00200,2.27401,0.00018,-0.01062,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.867,-0.57227501,2.64984800,11.37458324,-0.02026,0.02519,0.00371,0.00006,-0.00007,0.00007,-0.00033,0.00163,2.27401,0.00006,-0.01113,0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.901,-0.57227501,2.64984800,11.37462616,-0.02117,0.02611,0.00395,0.00007,-0.00008,0.00008,-0.00033,0.00125,2.27401,-0.00008,-0.01167,0.00006,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.933,-0.57227501,2.64984800,11.37462330,-0.02198,0.02713,0.00416,0.00007,-0.00009,0.00009,-0.00034,0.00086,2.27401,-0.00007,-0.01222,-0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
5.967,-0.57227501,2.64984800,11.37457085,-0.02285,0.02810,0.00434,0.00008,-0.00010,0.00010,-0.00034,0.00044,2.27401,-0.00012,-0.01278,-0.00011,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.000,-0.57227501,2.64984800,11.37446976,-0.02349,0.02926,0.00450,0.00009,-0.00011,0.00011,-0.00034,0.00000,2.27401,0.00022,-0.01334,-0.00007,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.033,-0.57227501,2.64984800,11.37431812,-0.02445,0.03017,0.00465,0.00010,-0.00011,0.00012,-0.00033,-0.00045,2.27401,0.00022,-0.01389,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.067,-0.57227501,2.64984800,11.37411690,-0.02539,0.03119,0.00481,0.00011,-0.00012,0.00012,-0.00033,-0.00092,2.27401,0.00009,-0.01443,0.00004,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.100,-0.57227501,2.64984800,11.37387180,-0.02639,0.03226,0.00499,0.00011,-0.00014,0.00013,-0.00033,-0.00141,2.27401,-0.00008,-0.01496,0.00006,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.133,-0.57227501,2.64984800,11.37357998,-0.02730,0.03343,0.00513,0.00012,-0.00014,0.00014,-0.00033,-0.00192,2.27401,-0.00008,-0.01547,-0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.167,-0.57227501,2.64984800,11.37325001,-0.02821,0.03451,0.00524,0.00013,-0.00015,0.00015,-0.00034,-0.00244,2.27401,-0.00015,-0.01596,-0.00011,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.200,-0.57227501,2.64984800,11.37288952,-0.02884,0.03571,0.00536,0.00014,-0.00016,0.00016,-0.00034,-0.00298,2.27400,0.00018,-0.01644,-0.00007,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.233,-0.57227501,2.64984800,11.37249374,-0.02971,0.03656,0.00549,0.00015,-0.00017,0.00017,-0.00033,-0.00354,2.27400,0.00019,-0.01692,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.267,-0.57227501,2.64984800,11.37208748,-0.03047,0.03738,0.00565,0.00016,-0.00018,0.00018,-0.00033,-0.00411,2.27400,0.00005,-0.01738,0.00004,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.300,-0.57227501,2.64984800,11.37165356,-0.03118,0.03813,0.00582,0.00016,-0.00019,0.00019,-0.00033,-0.00470,2.27400,-0.00013,-0.01782,0.00006,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.333,-0.57227501,2.64984800,11.37121391,-0.03124,0.03830,0.00602,0.00017,-0.00020,0.00020,-0.00034,-0.00530,2.27401,-0.00013,-0.01824,-0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.367,-0.57227501,2.64984800,11.37077618,-0.03086,0.03784,0.00619,0.00018,-0.00021,0.00021,-0.00034,-0.00591,2.27400,-0.00019,-0.01851,-0.00012,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.400,-0.57227501,2.64984800,11.37033176,-0.03008,0.03738,0.00617,0.00018,-0.00021,0.00021,-0.00035,-0.00653,2.27400,0.00016,-0.01849,-0.00007,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.433,-0.57227501,2.64984800,11.36989975,-0.02951,0.03652,0.00602,0.00018,-0.00020,0.00020,-0.00034,-0.00714,2.27400,0.00015,-0.01821,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.467,-0.57227501,2.64984800,11.36948681,-0.02877,0.03560,0.00583,0.00017,-0.00020,0.00019,-0.00034,-0.00774,2.27400,-0.00002,-0.01777,0.00004,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.500,-0.57227501,2.64984800,11.36908627,-0.02794,0.03462,0.00570,0.00015,-0.00019,0.00018,-0.00034,-0.00833,2.27400,-0.00024,-0.01723,0.00007,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.533,-0.57227501,2.64984800,11.36871052,-0.02698,0.03368,0.00567,0.00014,-0.00018,0.00017,-0.00035,-0.00889,2.27400,-0.00027,-0.01666,-0.00002,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.567,-0.57227501,2.64984800,11.36836529,-0.02599,0.03260,0.00571,0.00013,-0.00016,0.00016,-0.00036,-0.00944,2.27400,-0.00035,-0.01607,-0.00011,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.600,-0.57227501,2.64984800,11.36805248,-0.02472,0.03162,0.00573,0.00013,-0.00015,0.00015,-0.00037,-0.00996,2.27400,0.00000,-0.01544,-0.00007,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.633,-0.57227501,2.64984800,11.36777020,-0.02376,0.03031,0.00572,0.00012,-0.00014,0.00013,-0.00037,-0.01046,2.27399,0.00001,-0.01475,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.667,-0.57227501,2.64984800,11.36752319,-0.02275,0.02902,0.00569,0.00010,-0.00013,0.00012,-0.00037,-0.01094,2.27399,-0.00012,-0.01404,0.00004,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.700,-0.57227501,2.64984800,11.36731148,-0.02177,0.02772,0.00565,0.00009,-0.00011,0.00011,-0.00038,-0.01140,2.27400,-0.00029,-0.01335,0.00007,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.733,-0.57227501,2.64984800,11.36713314,-0.02073,0.02653,0.00561,0.00008,-0.00010,0.00010,-0.00039,-0.01183,2.27400,-0.00028,-0.01268,-0.00003,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.767,-0.57227501,2.64984800,11.36698532,-0.01935,0.02483,0.00556,0.00008,-0.00009,0.00009,-0.00040,-0.01225,2.27400,-0.00034,-0.01205,-0.00012,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.801,-0.57227501,2.64984800,11.36687374,-0.01672,0.02214,0.00540,0.00007,-0.00008,0.00008,-0.00041,-0.01264,2.27399,0.00007,-0.01134,-0.00006,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.833,-0.57227501,2.64984800,11.36678696,-0.01398,0.01859,0.00494,0.00006,-0.00007,0.00007,-0.00041,-0.01300,2.27399,0.00010,-0.01027,-0.00000,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.867,-0.57227501,2.64984800,11.36672688,-0.01076,0.01460,0.00422,0.00004,-0.00005,0.00005,-0.00040,-0.01332,2.27399,-0.00003,-0.00878,0.00005,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.900,-0.57227501,2.64984800,11.36669064,-0.00728,0.01024,0.00337,0.00003,-0.00003,0.00003,-0.00041,-0.01358,2.27399,-0.00019,-0.00693,0.00008,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.933,-0.57227501,2.64984800,11.36667633,-0.00353,0.00578,0.00260,0.00001,-0.00002,0.00002,-0.00042,-0.01378,2.27400,-0.00017,-0.00482,-0.00001,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
6.968,-0.57227501,2.64984800,11.36668205,0.00026,0.00116,0.00202,0.00000,-0.00001,0.00001,-0.00042,-0.01390,2.27399,-0.00021,-0.00255,-0.00008,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
7.000,-0.57227501,2.64984800,11.36670494,0.00421,-0.00313,0.00174,0.00000,-0.00000,0.00000,-0.00043,-0.01394,2.27399,0.00022,-0.00023,-0.00002,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
7.033,-0.57227501,2.64984800,11.36674500,0.00751,-0.00735,0.00176,0.00000,-0.00000,0.00000,-0.00042,-0.01391,2.27399,0.00026,0.00206,0.00002,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
7.067,-0.57227501,2.64984800,11.36679459,0.01048,-0.01107,0.00210,0.00001,-0.00001,0.00001,-0.00041,-0.01381,2.27399,0.00013,0.00417,0.00006,0.00000,0.00000,0.00362,0.00000,-0.00386,0.43633,0.00382,0.43633
